EPAFacilityID,ContaminantName,RegistryNumber
COD007063530,Cadmium,7440-43-9
COD007063530,Lead,7439-92-1
COD007431620,VOC,TBD-00000010
COD007431620,"1,1,1-Trichloroethane",71-55-6
COD007431620,"1,1-Dichloroethane",75-34-3
COD007431620,"1,1-Dichloroethylene",75-35-4
COD007431620,"1,2-Dichloroethylene",540-59-0
COD007431620,"1,2-trans-Dichloroethylene",156-60-5
COD007431620,Benzene,71-43-2
COD007431620,Perchloroethylene,127-18-4
COD007431620,Tetrachloroethylene,127-18-4
COD007431620,Vinyl chloride,75-01-4
COD007431620,Carbon tetrachloride,56-23-5
COD007431620,Methylene chloride,75-09-2
COD007431620,Tetrachloroethene,127-18-4
COD007431620,Trichloroethene,79-01-6
COD007431620,"cis-1,2-Dichloroethylene",156-59-2
COD007431620,Ethylidene dichloride,75-34-3
COD007431620,Vinylidene chloride,75-35-4
COD007431620,"1,2-DCE",540-59-0
COD007431620,PCE,127-18-4
COD007431620,TCA,TBD-00000010
COD007431620,TCE,79-01-6
COD007431620,Trichloroethylene,79-01-6
COD042167858,Arsenic,7440-38-2
COD042167858,Cadmium,7440-43-9
COD042167858,Copper,7440-50-8
COD042167858,Lead,7439-92-1
COD042167858,Molybdenum,7439-98-7
COD042167858,Nickel,7440-02-0
COD042167858,Selenium,7782-49-2
COD042167858,Zinc,7440-66-6
COD042167858,Radium-226,13982-63-3
COD042167858,Uranium,7440-61-1
COD081961518,Arsenic,7440-38-2
COD081961518,Cadmium,7440-43-9
COD081961518,Chromium,7440-47-3
COD081961518,Lead,7439-92-1
COD081961518,Manganese,7439-96-5
COD081961518,Metals,TBD-00000006
COD081961518,PCBs,TBD-00000027
COD980499248,"1,2,4-Trichlorobenzene",120-82-1
COD980499248,"1,4-Dichlorobenzene",106-46-7
COD980499248,"2,4-Dichlorophenol",120-83-2
COD980499248,"2,4-Dinitrophenol",51-28-5
COD980499248,2-Chlorophenol,95-57-8
COD980499248,Benzidine,92-87-5
COD980499248,Benzyl alcohol,100-51-6
COD980499248,Bis(2-chloroethyl) ether,111-44-4
COD980499248,Hexachlorobenzene,118-74-1
COD980499248,Hexachlorobutadiene,87-68-3
COD980499248,Hexachlorocyclopentadiene,77-47-4
COD980499248,Nitrobenzene,98-95-3
COD980499248,Pentachlorobenzene,608-93-5
COD980499248,Pentachlorophenol,87-86-5
COD980499248,Phenol,108-95-2
COD980499248,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1746-01-6
COD980499248,Dibenzofuran,132-64-9
COD980499248,Cobalt,7440-48-4
COD980499248,Arsenic,7440-38-2
COD980499248,Chromium,7440-47-3
COD980499248,Lead,7439-92-1
COD980499248,Manganese,7439-96-5
COD980499248,Nickel,7440-02-0
COD980499248,Thallium,7440-28-0
COD980499248,2-Methylnaphthalene,90-12-0
COD980499248,Benzo[a]anthracene,56-55-3
COD980499248,Benzo[a]pyrene,50-32-8
COD980499248,Bis(2-ethylhexyl)phthalate,117-81-7
COD980499248,Di-n-octyl phthalate,117-84-0
COD980499248,Fluoranthene,206-44-0
COD980499248,Naphthalene,91-20-3
COD980499248,Phenanthrene,85-01-8
COD980499248,PCBs,1336-36-3
COD980499248,Aldrin,309-00-2
COD980499248,Chlordane,57-74-9
COD980499248,DDT,50-29-3
COD980499248,Heptachlor,76-44-8
COD980499248,Toxaphene,8001-35-2
COD980499248,Atrazine,1912-24-9
COD980499248,Carbazole,86-74-8
COD980499248,Ethylene dibromide,106-93-4
COD980499248,Heptachlor epoxide,1024-57-3
COD980499248,Lindane,58-89-9
COD980499248,Isophorone,78-59-1
COD980499248,Malathion,121-75-5
COD980499248,"1,1,1-Trichloroethane",71-55-6
COD980499248,"1,1,2,2-Tetrachloroethane",79-34-5
COD980499248,"1,1,2-Trichloroethane",79-00-5
COD980499248,"1,1-Dichloroethane",75-34-3
COD980499248,"1,1-Dichloroethylene",75-35-4
COD980499248,"1,2-Dichlorobenzene",95-50-1
COD980499248,"1,2-Dichloroethane",107-06-2
COD980499248,"1,2-Dichloroethylene",540-59-0
COD980499248,"1,2-Dichloropropane",78-87-5
COD980499248,"1,3-Dichlorobenzene",541-73-1
COD980499248,"1,3-Dichloropropene",542-75-6
COD980499248,2-Butanone,78-93-3
COD980499248,2-Hexanone,591-78-6
COD980499248,4-Methyl-2-pentanone,108-10-1
COD980499248,Acetone,67-64-1
COD980499248,Benzene,71-43-2
COD980499248,Bromoform,75-25-2
COD980499248,Carbon tetrachloride,56-23-5
COD980499248,Chlorobenzene,108-90-7
COD980499248,Chloroethane,75-00-3
COD980499248,Chloroform,67-66-3
COD980499248,Dibromochloromethane,124-48-1
COD980499248,Ethylbenzene,100-41-4
COD980499248,Methylene chloride,75-09-2
COD980499248,Styrene (monomer),100-42-5
COD980499248,Tetrachloroethylene,127-18-4
COD980499248,Toluene,108-88-3
COD980499248,Trichloroethylene,79-01-6
COD980499248,Vinyl chloride,75-01-4
COD980499248,Xylene (mixed isomers),1330-20-7
COD980499248,Carbon disulfide,75-15-0
COD980499248,Dichloromethane,75-09-2
COD980499248,Methyl ethyl ketone,78-93-3
COD980499248,Methyl isobutyl ketone,108-10-1
COD980499248,"1,2-Dichloroethene",540-59-0
COD980499248,Cyanide,57-12-5
COD980499248,Aluminum (fume or dust),7429-90-5
COD980499248,Antimony,7440-36-0
COD980499248,Barium,7440-39-3
COD980499248,Beryllium,7440-41-7
COD980499248,Cadmium,7440-43-9
COD980499248,Copper,7440-50-8
COD980499248,Mercury,7439-97-6
COD980499248,Vanadium (fume or dust),7440-62-2
COD980499248,Zinc,7440-66-6
COD980499248,Aroclor-1260,11096-82-5
COD980499248,Silver,7440-22-4
COD980499248,Benzoic acid,65-85-0
COD980499248,Benzo(b)fluoranthene,205-99-2
COD980499248,Butyl benzyl phthalate,85-68-7
COD980499248,Dibutyl phthalate,84-74-2
COD980499248,Pyrene,129-00-0
COD980499248,"4,4-DDT",50-29-3
COD980499248,Dieldrin,60-57-1
COD980499248,Endrin,72-20-8
COD980499248,gamma-Chlordane,5566-34-7
COD980499248,"4,4-DDD",72-54-8
COD980499248,"4,4-DDE",72-55-9
COD980499248,beta-BHC,319-85-7
COD980499248,Endrin ketone,53494-70-5
COD980499248,gamma-BHC,58-89-9
COD980499248,Radioactive,TBD-00000017
COD980499248,"2,4-Dimethylphenol",105-67-9
COD980499248,2-Methylphenol,95-48-7
COD980499248,4-Methylphenol,106-44-5
COD980499248,Fluoride,16984-48-8
COD980499248,"trans-1,2-Dichloroethylene",156-60-5
COD980499255,Metals,TBD-00000006
COD980499255,VOC,TBD-00000010
COD980499255,Phenol,108-95-2
COD980499255,Total dissolved solids,TBD-00000015
COD980499255,Ammonia,7664-41-7
COD980499255,Chloride,68188-88-5
COD980499255,Arsenic,7440-38-2
COD980499255,Barium,7440-39-3
COD980499255,Cadmium,7440-43-9
COD980499255,Chromium,7440-47-3
COD980499255,Copper,7440-50-8
COD980499255,Iron,7439-89-6
COD980499255,Lead,7439-92-1
COD980499255,Manganese,7439-96-5
COD980499255,Mercury,7439-97-6
COD980499255,Nickel,7440-02-0
COD980499255,Selenium,7782-49-2
COD980499255,Silver,7440-22-4
COD980499255,Zinc,7440-66-6
COD980499255,"1,1,1-Trichloroethane",71-55-6
COD980499255,"1,1-Dichloroethane",75-34-3
COD980499255,"1,1-Dichloroethylene",75-35-4
COD980499255,Benzene,71-43-2
COD980499255,Tetrachloroethylene,127-18-4
COD980499255,Toluene,108-88-3
COD980499255,"trans-1,2-Dichloroethylene",156-60-5
COD980499255,Trichloroethylene,79-01-6
COD980499255,Inorganics,TBD-00000005
COD980499255,Ethylbenzene,100-41-4
COD980667075,Arsenic,7440-38-2
COD980667075,Barium,7440-39-3
COD980667075,Cadmium,7440-43-9
COD980667075,Chromium,7440-47-3
COD980667075,Lead,7439-92-1
COD980667075,Manganese,7439-96-5
COD980667075,Vanadium (fume or dust),7440-62-2
COD980667075,Zinc,7440-66-6
COD980667075,Chrysene,218-01-9
COD980667075,Di-n-octyl phthalate,117-84-0
COD980667075,Pyrene,129-00-0
COD980667075,"4,4-DDT",50-29-3
COD980667075,Aldrin,309-00-2
COD980667075,Chlordane,57-74-9
COD980667075,Dieldrin,60-57-1
COD980667075,Endrin,72-20-8
COD980667075,Heptachlor,76-44-8
COD980667075,Toxaphene,8001-35-2
COD980667075,"4,4-DDD",72-54-8
COD980667075,"4,4-DDE",72-55-9
COD980667075,alpha-BHC,319-84-6
COD980667075,beta-BHC,319-85-7
COD980667075,delta-BHC,319-86-8
COD980667075,gamma-BHC,58-89-9
COD980667075,Malathion,121-75-5
COD980667075,Methoxychlor,72-43-5
COD980667075,Parathion,56-38-2
COD980667075,Pesticides,TBD-00000011
COD980667075,Methylene chloride,75-09-2
COD980667075,"1,1,2-Trichloroethane",79-00-5
COD980667075,"1,1-Dichloroethane",75-34-3
COD980667075,Acetone,67-64-1
COD980667075,Chloroform,67-66-3
COD980667075,Tetrachloroethene,127-18-4
COD980667075,Toluene,108-88-3
COD980667075,Trichloroethene,79-01-6
COD980667075,Mercury,7439-97-6
COD980667075,Camphechlor,8001-35-2
COD980667075,alpha-Hexachlorocyclohexane,319-84-6
COD980716955,Inorganics,TBD-00000005
COD980716955,Radioactive,TBD-00000017
COD980716955,Gamma Radioactivity Emitters,E701029
COD980716955,Radium,7440-14-4
COD980716955,Antimony,7440-36-0
COD980716955,Arsenic,7440-38-2
COD980716955,Molybdenum,7439-98-7
COD980716955,Uranium,7440-61-1
COD980716955,Lead,7439-92-1
COD980716955,Lead-210,14255-04-0
COD980716955,Thorium-230,14269-63-7
COD980716955,Metals,TBD-00000006
COD980716955,Zinc,7440-66-6
COD980716955,Selenium,7782-49-2
COD980716955,gamma-BHC,58-89-9
COD980716955,Radium-226,13982-63-3
COD980716955,Radon,10043-92-2
COD980716955,VOC,TBD-00000010
COD980717557,Cadmium,7440-43-9
COD980717557,Copper,7440-50-8
COD980717557,Arsenic,7440-38-2
COD980717557,Chromium,7440-47-3
COD980717557,Lead,7439-92-1
COD980717557,Fluoride,16984-48-8
COD980717557,Manganese,7439-96-5
COD980717557,Nickel,7440-02-0
COD980717557,Silver,7440-22-4
COD980717557,Zinc,7440-66-6
COD980717557,Acid compounds,E966507
COD980717557,Metals,TBD-00000006
COD980717557,Sodium cyanide,143-33-9
COD980717557,Mercury,7439-97-6
COD980717557,Barium,7440-39-3
COD980717557,VOC,TBD-00000010
COD980717557,Aluminum,7429-90-5
COD980717557,Chromium (hexavalent),18540-29-9
COD980717557,Iron,7439-89-6
COD980717938,Arsenic,7440-38-2
COD980717938,Cadmium,7440-43-9
COD980717938,Iron,7439-89-6
COD980717938,Lead,7439-92-1
COD980717938,Manganese,7439-96-5
COD980717938,Zinc,7440-66-6
COD980717938,Metals,TBD-00000006
COD980717938,Iron pentacarbonyl,13463-40-6
COD980717938,Arsenic oxide (3),1327-53-3
COD980717938,Cyanide,57-12-5
COD980717938,Nickel sulfate,778-61-4
COD980717938,Sodium sulfate (solution),7757-82-6
COD980717938,Beryllium,7440-41-7
COD980717938,Chromium,7440-47-3
COD980717938,Copper,7440-50-8
COD980717938,Mercury,7439-97-6
COD980717938,Selenium,7782-49-2
COD980717938,Silver,7440-22-4
COD980717938,Thallium,7440-28-0
COD980717938,Sulfate,TBD-00000005
COD980717938,Total dissolved solids,TBD-00000015
COD980717938,Cresol (mixed isomers),1319-77-3
COD980717938,"Hexamethylenediamine, N,N-Dibutyl-",04-11-35
COD980717938,Ammonium hydroxide,1336-21-6
COD980717938,Bromine,7726-95-6
COD980717938,Hydrochloric acid,7647-01-0
COD980717938,Hydrogen peroxide (conc > 52%),7722-84-1
COD980717938,Lead compounds (inorganic),TBD-00000005
COD980717938,Lead nitrate,10099-74-8
COD980717938,Mercury chloride (2),7487-94-7
COD980717938,Nitric acid,7697-37-2
COD980717938,Phosphoric acid,7664-38-2
COD980717938,Potassium hydroxide,1310-58-3
COD980717938,Silver nitrate,7761-88-8
COD980717938,Sodium carbonate,497-19-8
COD980717938,Sodium cyanide,143-33-9
COD980717938,Sodium sulfide,1313-82-2
COD980717938,Sulfuric acid,7664-93-9
COD980717938,Aluminum (fume or dust),7429-90-5
COD980717938,Acetic acid,109-60-4
COD980717938,Carbon tetrachloride,56-23-5
COD980717938,Isopropyl alcohol,67-63-0
COD980717938,Ketene; ethenone,463-51-4
COD980717938,Antimony,7440-36-0
COD980717938,Barium,7440-39-3
COD980717938,Nickel,7440-02-0
COD980717938,Calcium,7440-70-2
COD980717953,"1,1-Dichloroethylene",75-35-4
COD980717953,"1,2-trans-Dichloroethylene",156-60-5
COD980717953,Benzene,71-43-2
COD980717953,Chlorobenzene,108-90-7
COD980717953,Chloroform,67-66-3
COD980717953,Perchloroethylene,127-18-4
COD980717953,Toluene,108-88-3
COD980717953,Vinyl chloride,75-01-4
COD980717953,Fluoride,16984-48-8
COD980717953,Antimony,7440-36-0
COD980717953,Arsenic,7440-38-2
COD980717953,Barium,7440-39-3
COD980717953,Cadmium,7440-43-9
COD980717953,Manganese,7439-96-5
COD980717953,Mercury,7439-97-6
COD980717953,Nickel,7440-02-0
COD980717953,Vanadium (fume or dust),7440-62-2
COD980717953,Naphthalene,91-20-3
COD980717953,"1,1,1-Trichloroethane",71-55-6
COD980717953,"1,1,2-Trichloroethane",79-00-5
COD980717953,"1,2-Dichloroethane",107-06-2
COD980717953,"1,2-Dichloroethylene",540-59-0
COD980717953,"1,2-Dichloropropane",78-87-5
COD980717953,Trichloroethylene,79-01-6
COD980717953,Lead,7439-92-1
COD980717953,Selenium,7782-49-2
COD980717953,"4,4-DDT",50-29-3
COD980717953,Dieldrin,60-57-1
COD980717953,Lindane,58-89-9
COD980717953,"1,2-Dichloroethene",540-59-0
COD980717953,Methylene chloride,75-09-2
COD980717953,Styrene (monomer),100-42-5
COD980717953,"trans-1,2-Dichloroethylene",156-60-5
COD980717953,"2,4,6-Trichlorophenol",88-06-2
COD980717953,"2,4-D",94-75-7
COD980717953,"2,4-Dichlorophenol",120-83-2
COD980717953,2-Chlorophenol,95-57-8
COD980717953,p-Chloroaniline,106-47-8
COD980717953,"2,4,5-T",93-76-5
COD980717953,Dichlorobenzene (mixed isomers),25321-22-6
COD980717953,Dimethylamine,124-40-3
COD980717953,Pentachlorophenol,87-86-5
COD980717953,Methoxychlor,72-43-5
COD980717953,Methyl parathion,298-00-0
COD980717953,o-Xylene,95-47-6
COD980717953,Chromium,7440-47-3
COD980717953,Chlordane,57-74-9
COD980717953,Heptachlor,76-44-8
COD980717953,Organics,TBD-00000009
COD980717953,Aldrin,309-00-2
COD980717953,Camphechlor,8001-35-2
COD980717953,Toxaphene,8001-35-2
COD980717953,"4,4-DDD",72-54-8
COD980717953,"4,4-DDE",72-55-9
COD980717953,alpha-BHC,319-84-6
COD980717953,beta-BHC,319-85-7
COD980717953,gamma-BHC,58-89-9
COD980717953,Heptachlor epoxide,1024-57-3
COD980717953,Tetrachloroethene,127-18-4
COD980717953,Trichloroethene,79-01-6
COD980806277,Cadmium,7440-43-9
COD980806277,Lead,7439-92-1
COD981551427,Antimony,7440-36-0
COD981551427,Cadmium,7440-43-9
COD981551427,Copper,7440-50-8
COD981551427,Lead,7439-92-1
COD981551427,Manganese,7439-96-5
COD981551427,Thallium,7440-28-0
COD981551427,Zinc,7440-66-6
COD981551427,Arsenic,7440-38-2
COD983769738,Zinc,7440-66-6
COD983769738,Creosote,8001-58-9
COD983769738,Arsenic,7440-38-2
COD983769738,Lead,7439-92-1
COD983769738,Pentachlorophenol,87-86-5
COD983769738,Dioxins (chlorinated dibenzodioxins),TBD-00000004
COD983769738,Acenaphthylene,208-96-8
COD983769738,Benzo(b)fluoranthene,205-99-2
COD983769738,"Benzo(g,h,i)perylene",191-24-2
COD983769738,Benzo[a]anthracene,56-55-3
COD983769738,Benzo[a]pyrene,50-32-8
COD983769738,"Dibenzo(a,h)Anthracene",53-70-3
COD983769738,"Indeno(1,2,3-cd)pyrene",193-39-5
COD983769738,Total PAHs,130498-29-2
COD983769738,Phenanthrene,85-01-8
COD983769738,Cadmium,7440-43-9
COD983778432,Cyanide,57-12-5
COD983778432,Metals,TBD-00000006
COD983778432,Aluminum (fume or dust),7429-90-5
COD983778432,Arsenic,7440-38-2
COD983778432,Cadmium,7440-43-9
COD983778432,Copper,7440-50-8
COD983778432,Iron,7439-89-6
COD983778432,Lead,7439-92-1
COD983778432,Manganese,7439-96-5
COD983778432,Nickel,7440-02-0
COD983778432,Zinc,7440-66-6
COD983778432,Aluminum Oxide (fibrous forms),1344-28-1
COD983778432,Chromium (hexavalent),18540-29-9
COD983778432,Mercury,7439-97-6
COD983778432,Silver,7440-22-4
COD983778432,Aluminum,7429-90-5
CTD001153923,Acetylene dichloride,540-59-0
CTD001153923,Ethylbenzene,100-41-4
CTD001153923,TCE,79-01-6
CTD001153923,Toluene,108-88-3
CTD001153923,Xylene (mixed isomers),1330-20-7
CTD001153923,Arsenic,7440-38-2
CTD001153923,Beryllium,7440-41-7
CTD001153923,Cadmium,7440-43-9
CTD001153923,"1,1,1-Trichloroethane",71-55-6
CTD001153923,"1,1,2-Trichloroethane",79-00-5
CTD001153923,"1,1-Dichloroethane",75-34-3
CTD001153923,"1,1-Dichloroethene",75-35-4
CTD001153923,"1,2-Dichloroethane",107-06-2
CTD001153923,"1,2-Dichloroethene",540-59-0
CTD001153923,"1,2-Dichloropropane",78-87-5
CTD001153923,2-Hexanone,591-78-6
CTD001153923,Acetone,67-64-1
CTD001153923,Benzene,71-43-2
CTD001153923,Carbon disulfide,75-15-0
CTD001153923,Chloroform,67-66-3
CTD001153923,Chloromethane,74-87-3
CTD001153923,Dichlorodifluoromethane,75-71-8
CTD001153923,Dichloromethane,75-09-2
CTD001153923,Methyl isobutyl ketone,108-10-1
CTD001153923,Tetrachloroethene,127-18-4
CTD001153923,"trans-1,2-Dichloroethene",156-60-5
CTD001153923,Trichloroethene,79-01-6
CTD001153923,Trichlorofluoromethane,75-69-4
CTD001153923,Vinyl acetate,108-05-4
CTD001153923,Vinyl chloride,75-01-4
CTD001153923,"cis-1,2-Dichloroethene",156-59-2
CTD001153923,"1,1-Dichloroethylene",75-35-4
CTD001153923,2-Chloroethyl vinyl ether,110-75-8
CTD001153923,Carbon tetrachloride,56-23-5
CTD001153923,Methyl ethyl ketone,78-93-3
CTD001153923,Bis(2-ethylhexyl)phthalate,117-81-7
CTD001153923,Dibutyl phthalate,84-74-2
CTD001153923,Lead,7439-92-1
CTD001186618,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1746-01-6
CTD001186618,Asbestos,1332-21-4
CTD001186618,Arsenic,7440-38-2
CTD001186618,Barium,7440-39-3
CTD001186618,Chromium,7440-47-3
CTD001186618,Lead,7439-92-1
CTD001186618,Thallium,7440-28-0
CTD001186618,Benzo(b)fluoranthene,205-99-2
CTD001186618,Benzo[a]anthracene,56-55-3
CTD001186618,Benzo[a]pyrene,50-32-8
CTD001186618,Polychlorinated biphenyls,1336-36-3
CTD001186618,Dieldrin,60-57-1
CTD001186618,Zinc,7440-66-6
CTD001186618,"Indeno(1,2,3-cd)pyrene",193-39-5
CTD001186618,Trichloroethene,79-01-6
CTD001186618,Cadmium,7440-43-9
CTD001186618,Manganese,7439-96-5
CTD001186618,Nickel,7440-02-0
CTD001186618,"Dibenzo(a,h)Anthracene",53-70-3
CTD001186618,PCBs,TBD-00000027
CTD001186618,"1,4-Dichlorobenzene",106-46-7
CTD001186618,"2,4,5-Trichlorophenol",95-95-4
CTD001186618,"2,4,6-Trichlorophenol",88-06-2
CTD001186618,"2,4-Dimethylphenol",105-67-9
CTD001186618,"2,4-Dinitrophenol",51-28-5
CTD001186618,2-Chloronaphthalene,91-58-7
CTD001186618,2-Nitrophenol,88-75-5
CTD001186618,"3,3'-Dichlorobenzidine",91-94-1
CTD001186618,4-Chloro-3-methylphenol,35421-08-0
CTD001186618,4-Chlorophenyl phenyl ether,7005-72-3
CTD001186618,4-Nitrophenol,100-02-7
CTD001186618,Aniline,62-53-3
CTD001186618,Creosote,8001-58-9
CTD001186618,Diphenylamine,122-39-4
CTD001186618,Hexachlorobenzene,118-74-1
CTD001186618,m-Cresol,108-39-4
CTD001186618,N-Nitrosomethylethylamine,10595-95-6
CTD001186618,o-Cresol,95-48-7
CTD001186618,Pentachlorophenol,87-86-5
CTD001186618,Phenol,108-95-2
CTD001186618,Dibenzofuran,132-64-9
CTD001186618,Cobalt,7440-48-4
CTD001186618,Cyanide,57-12-5
CTD001186618,Antimony,7440-36-0
CTD001186618,Beryllium,7440-41-7
CTD001186618,Copper,7440-50-8
CTD001186618,Mercury,7439-97-6
CTD001186618,Selenium,7782-49-2
CTD001186618,Silver,7440-22-4
CTD001186618,Tin,7440-31-5
CTD001186618,Vanadium (fume or dust),7440-62-2
CTD001186618,2-Acetylaminofluorene,53-96-3
CTD001186618,2-Methylnaphthalene,90-12-0
CTD001186618,3-Methylcholanthrene,56-49-5
CTD001186618,Acenaphthene,83-32-9
CTD001186618,Acenaphthylene,208-96-8
CTD001186618,Acetophenone,98-86-2
CTD001186618,Anthracene,120-12-7
CTD001186618,"Benzo(g,h,i)perylene",191-24-2
CTD001186618,Benzo(k)fluoranthene,207-08-9
CTD001186618,Bis(2-ethylhexyl)phthalate,117-81-7
CTD001186618,Butyl benzyl phthalate,85-68-7
CTD001186618,Chrysene,218-01-9
CTD001186618,Dibutyl phthalate,84-74-2
CTD001186618,Di-n-octyl phthalate,117-84-0
CTD001186618,Diethyl phthalate,84-66-2
CTD001186618,Dimethyl phthalate,131-11-3
CTD001186618,Fluoranthene,206-44-0
CTD001186618,Fluorene,86-73-7
CTD001186618,Naphthalene,91-20-3
CTD001186618,Phenanthrene,85-01-8
CTD001186618,Pyrene,129-00-0
CTD001186618,"2,4,5-T",93-76-5
CTD001186618,Carbazole,86-74-8
CTD001186618,TPH,TBD-00000012
CTD001186618,"1,1,1-Trichloroethane",71-55-6
CTD001186618,"1,1,2-Trichloroethane",79-00-5
CTD001186618,"1,1-Dichloroethane",75-34-3
CTD001186618,"1,1-Dichloroethylene",75-35-4
CTD001186618,"1,2-Dichlorobenzene",95-50-1
CTD001186618,"1,2-Dichloroethane",107-06-2
CTD001186618,"1,2-Dichloroethene",540-59-0
CTD001186618,"1,3-Dichlorobenzene",541-73-1
CTD001186618,"1,4-Dioxane",123-91-1
CTD001186618,2-Butanone,78-93-3
CTD001186618,4-Methyl-2-pentanone,108-10-1
CTD001186618,Acetone,67-64-1
CTD001186618,Acetonitrile,75-05-8
CTD001186618,Benzene,71-43-2
CTD001186618,Bromodichloromethane,75-27-4
CTD001186618,Carbon disulfide,75-15-0
CTD001186618,Carbon tetrachloride,56-23-5
CTD001186618,Chlorobenzene,108-90-7
CTD001186618,Chloroethane,75-00-3
CTD001186618,Chloroform,67-66-3
CTD001186618,Ethylbenzene,100-41-4
CTD001186618,Isobutyl alcohol,78-83-1
CTD001186618,Methylene chloride,75-09-2
CTD001186618,Propionitrile,107-12-0
CTD001186618,Tetrachloroethylene,127-18-4
CTD001186618,Toluene,108-88-3
CTD001186618,"trans-1,2-Dichloroethylene",156-60-5
CTD001186618,Trichloroethylene,79-01-6
CTD001186618,Vinyl chloride,75-01-4
CTD001186618,Xylene (mixed isomers),1330-20-7
CTD001186618,"cis-1,2-Dichloroethylene",156-59-2
CTD001452093,Trichloroethene,79-01-6
CTD001452093,Pentachlorophenol,87-86-5
CTD001452093,Arsenic,7440-38-2
CTD001452093,Mercury,7439-97-6
CTD001452093,"Vanadium, metal and/or alloy",E17133026
CTD001452093,Benzo(b)fluoranthene,205-99-2
CTD001452093,Benzo[a]anthracene,56-55-3
CTD001452093,Benzo[a]pyrene,50-32-8
CTD001452093,Bis(2-ethylhexyl)phthalate,117-81-7
CTD001452093,"Dibenzo(a,h)Anthracene",53-70-3
CTD001452093,"Indeno(1,2,3-cd)pyrene",193-39-5
CTD001452093,"1,1-Dichloroethane",75-34-3
CTD001452093,"1,1-Dichloroethene",75-35-4
CTD001452093,"1,2-Dichloroethane",107-06-2
CTD001452093,"1,2-Dichloroethene",540-59-0
CTD001452093,"1,4-Dioxane",123-91-1
CTD001452093,Benzene,71-43-2
CTD001452093,Methylene chloride,75-09-2
CTD001452093,Tetrachloroethene,127-18-4
CTD001452093,Vinyl chloride,75-01-4
CTD001452093,"cis-1,2-Dichloroethene",156-59-2
CTD001452093,Copper,7440-50-8
CTD001452093,Iron,7439-89-6
CTD001452093,Manganese,7439-96-5
CTD001452093,Zinc,7440-66-6
CTD001452093,Acenaphthene,83-32-9
CTD001452093,Acenaphthylene,208-96-8
CTD001452093,Anthracene,120-12-7
CTD001452093,"Benzo(g,h,i)perylene",191-24-2
CTD001452093,Benzo(k)fluoranthene,207-08-9
CTD001452093,Chrysene,218-01-9
CTD001452093,Fluoranthene,206-44-0
CTD001452093,Fluorene,86-73-7
CTD001452093,Phenanthrene,85-01-8
CTD001452093,Pyrene,129-00-0
CTD001452093,"4,4-DDD",72-54-8
CTD001452093,"4,4-DDE",72-55-9
CTD001452093,"1,2,4-Trimethylbenzene",95-63-6
CTD001452093,Chromium,7440-47-3
CTD001452093,Xylene (mixed isomers),1330-20-7
CTD001452093,Aluminum (fume or dust),7429-90-5
CTD001452093,Barium,7440-39-3
CTD004532610,Phenol,108-95-2
CTD004532610,Aluminum,7429-90-5
CTD004532610,Arsenic,7440-38-2
CTD004532610,Barium,7440-39-3
CTD004532610,Chromium,7440-47-3
CTD004532610,Copper,7440-50-8
CTD004532610,Iron,7439-89-6
CTD004532610,Manganese,7439-96-5
CTD004532610,Zinc,7440-66-6
CTD004532610,Chrysene,218-01-9
CTD004532610,Tetrachloroethylene,127-18-4
CTD004532610,"1,1,1-Trichloroethane",71-55-6
